index,小区名称,所在区域,总价,总价单位,单价,单价单位,房屋年代,户型,楼层,建筑面积,房屋朝向,装修情况,梯户比例,配备电梯,产权年限
156,嘉和丽园,相城 元和 ,208,万,21526,元/平米,2007年建/板楼,2室2厅1厨2卫,低楼层 (共11层),96.63㎡,南,精装,一梯两户,有,70年
157,万科北宸之光,相城 活力岛 内环至中环,240,万,28252,元/平米,2017年建/板塔结合,3室2厅1厨1卫,中楼层 (共10层),84.95㎡,南 北,精装,两梯两户,有,70年
158,元和之春,相城 元和 内环至中环,260,万,19079,元/平米,2006年建/板楼,3室2厅1厨2卫,中楼层 (共11层),136.28㎡,南,精装,一梯两户,有,70年
159,康锦苑,相城 元和 ,330,万,22495,元/平米,2008年建/板楼,3室2厅1厨2卫,中楼层 (共24层),146.7㎡,南,精装,三梯四户,有,70年
160,水韵花都家园,相城 活力岛 内环至中环,235,万,26405,元/平米,2014年建/板楼,2室1厅1厨1卫,低楼层 (共15层),89㎡,南,精装,两梯三户,有,70年
161,华润红橡世家,相城 元和 内环至中环,288,万,26182,元/平米,2018年建/板楼,3室2厅1厨2卫,高楼层 (共18层),110㎡,南,精装,两梯四户,有,70年
162,香城花园三区,相城 元和 ,250,万,22322,元/平米,2008年建/板楼,3室2厅1厨1卫,低楼层 (共6层),112㎡,南,毛坯,一梯两户,无,70年
163,香城花园一区,相城 元和 ,276,万,20146,元/平米,2012年建/板楼,3室2厅1厨2卫,中楼层 (共11层),137㎡,南 北,精装,一梯两户,有,70年
164,合景峰汇九期,相城 活力岛 内环至中环,308,万,29334,元/平米,2013年建/板塔结合,3室1厅1厨2卫,中楼层 (共18层),105㎡,南,毛坯,两梯三户,有,70年
165,合景峰汇三期,相城 活力岛 内环至中环,450,万,25863,元/平米,2010年建/板楼,4室2厅1厨3卫,高楼层 (共23层),174㎡,南 北,毛坯,两梯两户,有,70年
166,南山檀郡,相城 元和 内环内,247,万,27194,元/平米,2013年建/板楼,3室2厅1厨1卫,低楼层 (共17层),90.83㎡,南,简装,两梯三户,有,70年
167,花好月圆,相城 元和 ,370,万,22982,元/平米,2012年建/板楼,4室2厅1厨2卫,高楼层 (共28层),161㎡,南,精装,两梯四户,有,70年
168,望亭大街,相城 望亭 ,156,万,12075,元/平米,2009年建/暂无数据,3室2厅1厨2卫,低楼层 (共1层),129.2㎡,南,精装,一梯一户,暂无数据,70年
169,万科北宸之光,相城 活力岛 内环至中环,235,万,28158,元/平米,2016年建/板塔结合,3室2厅1厨1卫,高楼层 (共34层),83.46㎡,南 北,精装,两梯七户,有,70年
170,金辉融侨城,相城 活力岛 内环至中环,348,万,24050,元/平米,2015年建/板楼,4室2厅1厨2卫,高楼层 (共24层),144.7㎡,南,毛坯,两梯三户,有,70年
171,香城花园三区,相城 元和 ,388,万,27133,元/平米,2008年建/板楼,4室2厅1厨3卫,高楼层 (共11层),143㎡,南,精装,两梯两户,有,70年
172,首开班芙春天花园,相城 活力岛 内环至中环,288,万,18347,元/平米,2015年建/板楼,4室2厅1厨2卫,低楼层 (共18层),156.98㎡,南,精装,两梯三户,有,70年
173,水韵花都家园二期,相城 活力岛 ,210,万,26732,元/平米,2014年建/板楼,2室2厅1厨1卫,中楼层 (共30层),78.56㎡,南,精装,两梯三户,有,70年
174,金辉融侨城,相城 活力岛 内环至中环,269,万,26979,元/平米,2015年建/板楼,3室2厅1厨2卫,中楼层 (共24层),99.71㎡,南,精装,两梯四户,有,70年
175,中海珑湾,相城 高铁新城 中环至外环,260,万,24762,元/平米,未知年建/板楼,3室2厅1厨2卫,低楼层 (共30层),105㎡,南,毛坯,两梯四户,有,70年
176,尚景湾,相城 黄桥 内环至中环,278,万,25046,元/平米,2015年建/板楼,3室2厅1厨1卫,低楼层 (共18层),111㎡,南,精装,两梯两户,有,70年
177,中海珑湾,相城 高铁新城 中环至外环,300,万,28356,元/平米,未知年建/板楼,3室2厅1厨2卫,低楼层 (共30层),105.8㎡,南,毛坯,两梯四户,有,70年
178,万科北宸之光,相城 活力岛 内环至中环,238,万,26842,元/平米,2017年建/板塔结合,3室1厅1厨1卫,低楼层 (共34层),88.67㎡,南,精装,两梯三户,有,70年
179,嘉境天成,相城 活力岛 内环至中环,245,万,23061,元/平米,未知年建/板塔结合,3室2厅1厨2卫,低楼层 (共33层),106.24㎡,南,毛坯,一梯两户,暂无数据,70年
180,恒基水漾花城,相城 活力岛 内环内,208,万,26108,元/平米,2014年建/塔楼,2室2厅1厨1卫,中楼层 (共14层),79.67㎡,南,精装,两梯四户,有,70年
181,锦绣江南(相城区),相城 元和 ,320,万,16411,元/平米,2005年建/板楼,5室2厅1厨3卫,高楼层 (共6层),195㎡,南 北,精装,一梯两户,无,70年
182,元和之春,相城 元和 内环至中环,285,万,18270,元/平米,2006年建/板楼,3室2厅1厨2卫,中楼层 (共11层),156㎡,南 北,精装,一梯两户,有,70年
183,香城花园三区,相城 元和 ,248,万,26106,元/平米,2008年建/板楼,3室2厅1厨2卫,高楼层 (共6层),95㎡,南 北,精装,一梯两户,无,70年
184,合景峰汇一期,相城 活力岛 内环至中环,336,万,25606,元/平米,2010年建/板楼,4室2厅1厨2卫,低楼层 (共23层),131.22㎡,南,精装,两梯三户,有,70年
185,环秀湖花园,相城 高铁新城 中环至外环,355,万,26692,元/平米,2017年建/板塔结合,3室2厅1厨2卫,中楼层 (共29层),133㎡,南,毛坯,一梯三户,有,70年
186,金辉优步水岸,相城 高铁新城 中环至外环,380,万,38384,元/平米,未知年建/板塔结合,3室2厅1厨2卫,高楼层 (共27层),99㎡,南,精装,两梯两户,有,70年
187,御苑家园B、C区,相城 活力岛 内环至中环,265,万,23044,元/平米,2006年建/板楼,3室2厅2厨2卫,中楼层 (共5层),115㎡,南,精装,一梯两户,无,70年
188,万科北宸之光,相城 活力岛 内环至中环,236,万,26296,元/平米,2017年建/板塔结合,3室2厅1厨1卫,低楼层 (共30层),89.75㎡,南,精装,两梯三户,有,70年
189,华宇锦绣花城,相城 黄埭 中环至外环,180,万,20774,元/平米,2019年建/板塔结合,3室1厅1厨1卫,高楼层 (共26层),86.65㎡,南,精装,一梯四户,有,70年
190,万科北宸之光,相城 活力岛 内环至中环,235,万,26494,元/平米,2017年建/板塔结合,3室2厅1厨1卫,高楼层 (共34层),88.7㎡,南,其他,两梯七户,有,70年
191,花好月圆,相城 元和 ,332,万,20622,元/平米,2012年建/板楼,4室2厅1厨2卫,低楼层 (共28层),161㎡,南,毛坯,两梯四户,有,70年
192,香城花园二区,相城 元和 ,217,万,24385,元/平米,2007年建/板楼,2室2厅1厨1卫,中楼层 (共5层),88.99㎡,南,精装,一梯两户,无,70年
193,中海珑湾,相城 高铁新城 中环至外环,270,万,28587,元/平米,2018年建/板楼,3室2厅1厨1卫,高楼层 (共25层),94.45㎡,南 北,毛坯,两梯四户,有,70年
194,合景峰汇八期,相城 活力岛 内环至中环,380,万,29008,元/平米,2014年建/板楼,4室2厅1厨2卫,低楼层 (共15层),131㎡,南 北,精装,两梯三户,有,70年
195,水韵花都家园二期,相城 活力岛 ,358,万,25572,元/平米,2014年建/板楼,4室2厅1厨2卫,高楼层 (共26层),140㎡,南 北,毛坯,两梯三户,有,70年
196,水韵花都家园二期,相城 活力岛 ,222,万,26118,元/平米,2014年建/板楼,3室2厅1厨1卫,低楼层 (共30层),85㎡,南,毛坯,两梯三户,有,70年
197,合景峰汇四期,相城 活力岛 内环至中环,342,万,25296,元/平米,2011年建/板楼,4室2厅1厨2卫,低楼层 (共16层),135.2㎡,南,毛坯,两梯三户,有,70年
198,锦绣江南(相城区),相城 元和 ,245,万,18241,元/平米,2005年建/板楼,3室2厅1厨2卫,低楼层 (共11层),134.32㎡,南 北,精装,一梯三户,有,70年
199,金辉融侨城,相城 活力岛 内环至中环,282,万,24000,元/平米,2014年建/板楼,3室2厅1厨2卫,低楼层 (共24层),117.5㎡,南,毛坯,两梯四户,有,70年
200,天虹品上中心,相城 元和 内环至中环,69,万,13648,元/平米,2017年建/板楼,1室1厅1厨1卫,中楼层 (共26层),50.56㎡,西,精装,四梯二十七户,有,40年
201,天虹品上中心,相城 元和 内环至中环,96,万,15484,元/平米,2017年建/板楼,1室1厅1厨1卫,高楼层 (共26层),62㎡,东,精装,四梯二十七户,有,40年
202,晨曦馨苑,相城 元和 内环至中环,270,万,22500,元/平米,2008年建/板楼,3室2厅1厨1卫,高楼层 (共11层),120㎡,南,毛坯,两梯四户,有,70年
203,花好月圆,相城 元和 ,265,万,17786,元/平米,2012年建/板楼,3室2厅1厨2卫,高楼层 (共33层),149㎡,南,毛坯,两梯四户,有,70年
204,香城花园二区,相城 元和 ,225,万,23685,元/平米,2007年建/板楼,2室2厅1厨1卫,中楼层 (共5层),95㎡,南 北,毛坯,一梯两户,无,70年
205,尚景湾,相城 黄桥 内环至中环,243,万,24524,元/平米,2015年建/板楼,2室2厅1厨1卫,低楼层 (共18层),99.09㎡,南,精装,两梯两户,有,70年
206,首开班芙春天花园,相城 活力岛 内环至中环,224,万,22839,元/平米,2012年建/板楼,2室1厅1厨1卫,中楼层 (共25层),98.08㎡,南,精装,两梯三户,有,70年
207,水韵花都家园,相城 活力岛 内环至中环,255,万,28652,元/平米,2011年建/板楼,3室2厅1厨1卫,中楼层 (共15层),89㎡,南 北,精装,两梯四户,有,70年
208,尚景湾,相城 黄桥 内环至中环,255,万,25000,元/平米,2015年建/板楼,3室2厅1厨1卫,高楼层 (共8层),102㎡,南,精装,两梯两户,有,70年
209,御亭花苑,相城 望亭 ,167,万,15463,元/平米,2006年建/塔楼,3室2厅1厨2卫,中楼层 (共5层),108㎡,南,毛坯,一梯两户,无,70年
210,绿地都会雅苑,相城 元和 外环外,360,万,25881,元/平米,2019年建/板塔结合,4室2厅1厨2卫,高楼层 (共15层),139.1㎡,南,毛坯,一梯两户,有,70年
211,香城花园三区,相城 元和 ,290,万,25765,元/平米,2008年建/板楼,3室2厅1厨1卫,高楼层 (共11层),112.56㎡,南,精装,两梯两户,有,70年
212,中海珑湾,相城 高铁新城 中环至外环,326,万,26505,元/平米,2017年建/板楼,3室2厅1厨2卫,低楼层 (共25层),123㎡,南,毛坯,两梯四户,有,70年
213,首开班芙春天花园,相城 活力岛 内环至中环,305,万,21650,元/平米,2015年建/板楼,4室2厅1厨2卫,高楼层 (共18层),140.88㎡,南,毛坯,两梯三户,有,70年
214,恒基水漾花城,相城 活力岛 内环内,230,万,26027,元/平米,2017年建/塔楼,3室2厅1厨1卫,中楼层 (共29层),88.37㎡,南,毛坯,两梯四户,有,70年
215,欧风丽苑,相城 元和 ,162,万,27227,元/平米,2009年建/塔楼,2室1厅1厨1卫,高楼层 (共6层),59.5㎡,南 北,精装,一梯两户,无,70年
216,凯翔国际广场公寓,相城 元和 外环外,258,万,12586,元/平米,2009年建/板楼,5室2厅1厨2卫,高楼层 (共33层),205㎡,东南,精装,五梯二十四户,有,70年
217,中海珑湾,相城 高铁新城 中环至外环,320,万,26017,元/平米,未知年建/板楼,3室2厅1厨2卫,低楼层 (共30层),123㎡,南,毛坯,两梯四户,有,70年
218,恒基水漾花城,相城 活力岛 内环内,250,万,28090,元/平米,2017年建/塔楼,3室2厅1厨1卫,高楼层 (共29层),89㎡,南,毛坯,两梯四户,有,70年
219,万科北宸之光,相城 活力岛 内环至中环,240,万,27907,元/平米,2018年建/板塔结合,3室2厅1厨1卫,低楼层 (共9层),86㎡,南 北,精装,两梯两户,有,70年
220,晨曦馨苑,相城 元和 内环至中环,235,万,21760,元/平米,2008年建/板楼,3室1厅1厨1卫,中楼层 (共15层),108㎡,南,简装,两梯三户,有,70年
221,姑苏裕沁庭,相城 活力岛 内环至中环,275,万,28351,元/平米,2015年建/板楼,2室2厅1厨1卫,低楼层 (共31层),97㎡,南,精装,两梯两户,有,70年
222,嘉和丽园,相城 元和 ,261,万,20552,元/平米,2005年建/板楼,3室2厅1厨2卫,中楼层 (共11层),127㎡,南,精装,一梯两户,有,70年
223,华润红橡世家,相城 元和 内环至中环,255,万,22988,元/平米,2018年建/板楼,3室2厅1厨2卫,低楼层 (共18层),110.93㎡,南,简装,两梯两户,有,70年
224,嘉和丽园,相城 元和 ,242,万,17537,元/平米,2005年建/板楼,4室1厅1厨2卫,低楼层 (共10层),138㎡,南,简装,一梯两户,有,70年
225,金辉优步水岸,相城 高铁新城 中环至外环,370,万,37435,元/平米,未知年建/板塔结合,3室2厅1厨2卫,低楼层 (共27层),98.84㎡,南,精装,两梯两户,有,70年
226,南山檀郡,相城 元和 内环内,293,万,33679,元/平米,2012年建/板楼,3室2厅1厨1卫,低楼层 (共17层),87㎡,南,精装,两梯三户,有,70年
227,金辉融侨城,相城 活力岛 内环至中环,250,万,25253,元/平米,2013年建/板楼,3室2厅1厨1卫,低楼层 (共24层),99㎡,南,精装,两梯四户,有,70年
228,金辉融侨城,相城 活力岛 内环至中环,290,万,29897,元/平米,2015年建/板楼,3室2厅1厨2卫,中楼层 (共24层),97㎡,南,精装,两梯三户,有,70年
229,万科北宸之光,相城 活力岛 内环至中环,220,万,26405,元/平米,2016年建/板塔结合,3室2厅1厨1卫,高楼层 (共34层),83.32㎡,南,其他,两梯七户,有,70年
230,欧风丽苑,相城 元和 ,218,万,22475,元/平米,2009年建/塔楼,2室2厅1厨1卫,低楼层 (共17层),97㎡,南,精装,两梯两户,有,70年
231,佳兆业君汇上品,相城 黄桥 内环至中环,280,万,23577,元/平米,2015年建/板塔结合,4室2厅1厨2卫,高楼层 (共26层),118.76㎡,南,毛坯,两梯两户,有,70年
232,中海珑湾,相城 高铁新城 中环至外环,270,万,27836,元/平米,2018年建/板楼,3室2厅1厨1卫,中楼层 (共25层),97㎡,南,毛坯,两梯四户,有,70年
233,御苑家园B、C区,相城 活力岛 内环至中环,165,万,22841,元/平米,2006年建/板楼,2室2厅1厨1卫,中楼层 (共5层),72.24㎡,南,简装,一梯两户,无,70年
234,德诚公寓,相城 元和 内环至中环,40,万,8696,元/平米,2009年建/板楼,1室1厅1厨1卫,低楼层 (共22层),46㎡,东 西,简装,三梯二十户,有,40年
235,星云汇生活广场,相城 元和 内环至中环,67,万,12408,元/平米,2016年建/板楼,1室1厅1厨1卫,高楼层 (共22层),54㎡,西南,毛坯,四梯十四户,有,40年
236,首开班芙春天花园,相城 活力岛 内环至中环,220,万,22250,元/平米,2015年建/板楼,2室2厅1厨1卫,中楼层 (共25层),98.88㎡,南,精装,两梯三户,有,70年
237,合景峰汇十期,相城 活力岛 内环至中环,54,万,12000,元/平米,2013年建/板楼,1室1厅1厨1卫,高楼层 (共19层),45㎡,北,简装,三梯三十三户,有,40年
238,嘉和丽园,相城 元和 ,270,万,19015,元/平米,2005年建/板楼,4室2厅1厨2卫,高楼层 (共6层),142㎡,南,精装,一梯两户,无,70年
239,康锦苑,相城 元和 ,390,万,17890,元/平米,2008年建/板楼,5室2厅1厨3卫,高楼层 (共15层),218㎡,南 北,毛坯,两梯两户,有,70年
240,花好月圆,相城 元和 ,286,万,19725,元/平米,2012年建/板楼,3室2厅1厨2卫,低楼层 (共33层),145㎡,南,毛坯,两梯三户,有,70年
241,恒基水漾花城,相城 活力岛 内环内,190,万,22892,元/平米,2017年建/塔楼,2室2厅1厨1卫,高楼层 (共30层),83㎡,南,毛坯,两梯三户,有,70年
242,誉相庭,相城 元和 内环至中环,338,万,26615,元/平米,2016年建/平房,4室2厅1厨2卫,高楼层 (共6层),127㎡,南,精装,一梯两户,无,70年
243,雅戈尔紫玉花园,相城 元和 内环至中环,470,万,28726,元/平米,2016年建/板塔结合,4室2厅1厨2卫,低楼层 (共11层),163.62㎡,南,毛坯,两梯两户,有,70年
244,恒基水漾花城,相城 活力岛 内环内,343,万,24906,元/平米,2017年建/塔楼,3室2厅1厨2卫,中楼层 (共30层),137.72㎡,南,毛坯,两梯两户,有,70年
245,海亮香榭里,相城 元和 内环内,350,万,29662,元/平米,2015年建/板楼,4室2厅1厨2卫,中楼层 (共23层),118㎡,南 北,毛坯,两梯四户,有,70年
246,水韵花都家园,相城 活力岛 内环至中环,270,万,30454,元/平米,2011年建/板楼,3室2厅1厨1卫,中楼层 (共15层),88.66㎡,南 北,精装,两梯四户,有,70年
247,华润红橡世家,相城 元和 内环至中环,300,万,25642,元/平米,2018年建/板楼,3室2厅1厨2卫,高楼层 (共20层),117㎡,南 北,毛坯,两梯四户,有,70年
248,御亭水岸花园,相城 望亭 ,170,万,21801,元/平米,2011年建/板楼,3室1厅1厨1卫,中楼层 (共5层),77.98㎡,南,精装,一梯两户,无,70年
249,果园新村,相城 望亭 ,160,万,13335,元/平米,2012年建/塔楼,3室2厅1厨2卫,高楼层 (共17层),119.99㎡,南,精装,两梯四户,有,70年
250,御苑家园A区,相城 活力岛 ,162,万,21344,元/平米,2006年建/板楼,2室1厅1厨1卫,中楼层 (共5层),75.9㎡,南,精装,一梯两户,无,70年
251,华美福邸,相城 元和 内环至中环,230,万,24732,元/平米,2009年建/板楼,3室2厅1厨1卫,中楼层 (共5层),93㎡,南 北,精装,一梯两户,无,70年
252,望馨花苑,相城 望亭 ,178,万,14127,元/平米,2005年建/板楼,3室1厅1厨2卫,中楼层 (共4层),126㎡,南,简装,一梯两户,无,70年
253,金辉融侨城,相城 活力岛 内环至中环,275,万,27407,元/平米,2014年建/板楼,3室2厅1厨1卫,高楼层 (共24层),100.34㎡,北 南,精装,两梯四户,有,70年
254,万科北宸之光,相城 活力岛 内环至中环,239.5,万,29301,元/平米,2017年建/板塔结合,3室2厅1厨1卫,高楼层 (共9层),81.74㎡,南,精装,两梯两户,有,70年
255,金辉融侨城,相城 活力岛 内环至中环,365,万,27863,元/平米,2015年建/板楼,4室2厅1厨2卫,低楼层 (共24层),131㎡,南 北,精装,两梯三户,有,70年
256,合景峰汇五期,相城 活力岛 内环至中环,308,万,28519,元/平米,2010年建/板楼,4室2厅1厨2卫,低楼层 (共18层),108㎡,南 北,精装,两梯三户,有,70年
